uid,e_total,e_seg,e_meas,gingiva_mask_iou,gingiva_boundary_iou,gingiva_top_edge_bias_px,gingiva_bottom_edge_bias_px,gingiva_thickness_mae_px,gingiva_columns_missed_frac,gingiva_columns_spurious_frac
high/IMG_3160_jpg,0.5258262083734112,0.3908832179485656,0.1349429904248456,0.7238685606575853,0.3486366019926586,-1.1764141898370086,6.920421860019175,11.01150527325024,0.0,0.021575984990619138
high/IMG_6726_jpg,0.173323981823436,0.9104115456017227,-0.7370875637782867,0.7575677032574348,0.4105220617950696,-2.429512516469038,1.66798418972332,8.123847167325428,0.18034557235421167,0.0
high/IMG_7291_jpg,-0.43970817153736785,-0.24739444173959857,-0.19231372979776928,0.8142838919539497,0.2757155635062612,12.441147378832838,5.026706231454006,16.07517309594461,0.004921259842519685,0.0068762278978389
high/gummy15_JPG,0.01378184956043027,0.11874933203500726,-0.10496748247457699,0.8414820260891844,0.34210719619989716,0.7267267267267268,0.09109109109109109,9.618618618618619,0.006958250497017893,0.0
high/IMG_2910_jpg,1.5287315196352027,0.0,1.5287315196352027,0.8419125435012861,0.41093716945208375,0.13002364066193853,-6.243498817966903,8.650118203309693,0.053691275167785234,0.0
high/IMG_2711-_jpg,1.2625005818717272,-0.3933571623659611,1.6558577442376883,0.7913001117574576,0.2606171201061712,7.112432432432432,-1.598918918918919,9.827027027027027,0.04145077720207254,0.0010799136069114472
high/IMG_2456_jpeg,0.04786985864871207,0.14348877620896783,-0.09561891756025576,0.7709265676423982,0.2734337368742173,6.037383177570093,-5.468624833110814,12.264352469959947,0.14302059496567507,0.0
high/IMG_6399-_jpg,-0.4974354102591505,-0.4205705509573159,-0.07686485930183462,0.9242324029572144,0.4199463714211573,3.9296536796536796,-1.5454545454545454,7.074675324675325,0.031446540880503145,0.0
high/IMG_6764_jpg,0.5769583130469893,0.13854088737417514,0.43841742567281416,0.8490166288000223,0.46590230799840826,0.916083916083916,0.4075924075924076,7.321678321678322,0.043021032504780114,0.00891089108910891
high/IMG_8554_jpg,0.4557567301183947,0.10390566553063163,0.35185106458776305,0.8243304265802334,0.22603304811069466,-8.462226640159045,-2.899602385685885,9.274353876739562,0.004945598417408506,0.001984126984126984
high/IMG_7285_jpg,-0.5118399219421059,0.02473944417395968,-0.5365793661160656,0.8755036323755891,0.4892074584462659,1.9517684887459807,-0.5101822079314041,6.532690246516613,0.02405857740585774,0.0
